bang,cot,kieu,nhom,vai_tro,khuyet_pct,so_gia_tri_khac_nhau,min,p25,trung_vi,p75,p99,max,do_lech_bowley,ty_so_duoi_p99_p50,xu_ly_khuyet,bien_doi,ma_hoa,cach_ma_hoa,chan_ngoai_lai
fact_order_fulfillment,order_timestamp,timestamp without time zone,thời gian,khoá của dòng — không dùng làm đặc trưng,0.0,296814,,,,,,,,,không có khuyết thiếu,—,—,—,—
fact_order_fulfillment,raw_created_at,timestamp without time zone,thời gian,thời gian — dẫn xuất đặc trưng,63.447,15388,,,,,,,,,"khuyết 63.447% — giữ CỜ có/không, đừng điền giá trị",—,—,—,—
fact_order_fulfillment,delivery_date,timestamp without time zone,thời gian,thời gian — dẫn xuất đặc trưng,43.617,32359,,,,,,,,,"khuyết 43.617% — gộp vào nhóm ""(không rõ)"" VÀ thêm cờ khuyết",—,—,—,—
fact_order_fulfillment,delivery_date_key,integer,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,43.617,530,20250320.0,20251219.0,20260412.0,20260619.0,20260830.0,20270704.0,-0.956,1.0,"khuyết 43.617% — gộp vào nhóm ""(không rõ)"" VÀ thêm cờ khuyết",—,"530 nhóm — gộp nhóm hiếm trước, rồi mã hoá theo nhãn",gộp nhóm hiếm rồi mã hoá theo nhãn,—
fact_order_fulfillment,total_before_discount,numeric,số liên tục,đặc trưng,0.001,109027,-236125309.09,669088.89,1853180.0,6316362.0,262948615.4399996,974903833792.0,0.5807,141.89,điền trung vị,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 14787271.67; giá trị lớn nhất vượt 65928.6×
fact_order_fulfillment,total_discount,numeric,số liên tục,đặc trưng,0.001,93050,-27792592.0,14720.0,340368.0,3552214.0,240744681.6799995,862789892907.0,0.8159,707.31,điền trung vị,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 8858455.0; giá trị lớn nhất vượt 97397.3×
fact_order_fulfillment,total_net_revenue,numeric,số liên tục,đặc trưng,0.001,116785,-236125309.09,507840.0,1046769.0,2015958.0,32521910.839999977,112115605583.0,0.2853,31.07,điền trung vị,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 4278135.0; giá trị lớn nhất vượt 26206.7×
fact_order_fulfillment,total_vat,numeric,số liên tục,đặc trưng,0.001,94324,-23612531.0,42336.0,88282.0,169394.0,2700876.799999993,9749183094.0,0.2768,30.59,điền trung vị,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 359981.0; giá trị lớn nhất vượt 27082.5×
fact_order_fulfillment,total_amount,numeric,số liên tục,đặc trưng,0.0,115315,-259737840.0,552000.0,1131054.48,2184574.0,35249517.000000216,121864788677.0,0.2906,31.17,không có khuyết thiếu,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 4633435.0; giá trị lớn nhất vượt 26301.2×
fact_order_fulfillment,item_count,integer,số liên tục,đặc trưng,0.0,77,1.0,2.0,3.0,6.0,24.0,436.0,0.5,8.0,không có khuyết thiếu,log1p rồi chuẩn hoá z,—,—,chặn trên IQR = 12.0; giá trị lớn nhất vượt 36.3×
fact_order_fulfillment,canceled_reason,character varying,văn bản / phân loại,đặc trưng,99.728,117,3.0,,,,,74.0,,,"khuyết 99.728% — giữ CỜ có/không, đừng điền giá trị",—,"mã hoá theo nhãn (target encoding), 117 nhóm — tính trong từng fold",mã hoá theo nhãn (target encoding),—
fact_order_fulfillment,canceled_reason_admin,character varying,văn bản / phân loại,đặc trưng,98.291,86,3.0,,,,,46.0,,,"khuyết 98.291% — giữ CỜ có/không, đừng điền giá trị",—,"mã hoá theo nhãn (target encoding), 86 nhóm — tính trong từng fold",mã hoá theo nhãn (target encoding),—
fact_order_fulfillment,is_count,integer,số rời rạc,BỎ — hằng số,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,không có khuyết thiếu,—,—,—,—
fact_order_fulfillment,visit_key,bigint,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,89.964,27040,449309.0,543223.5,685100.5,834005.75,1479183.0,1564821.0,0.0242,2.16,"khuyết 89.964% — giữ CỜ có/không, đừng điền giá trị",—,"27040 nhóm — gộp nhóm hiếm trước, rồi mã hoá theo nhãn",gộp nhóm hiếm rồi mã hoá theo nhãn,—
fact_order_fulfillment,id,bigint,số liên tục,cột kỹ thuật — không phải đặc trưng,0.0,300243,3313363.0,3435730.5,3557544.5,3685010.25,4644021.89,4679333.0,0.0227,1.31,không có khuyết thiếu,—,—,—,—
fact_order_fulfillment,source_refs,jsonb,jsonb,cột kỹ thuật — không phải đặc trưng,0.0,,,,,,,,,,không có khuyết thiếu,—,—,—,—
fact_order_fulfillment,batch_id,bigint,số liên tục,cột kỹ thuật — không phải đặc trưng,0.0,859,73373.0,73373.0,73373.0,73373.0,239483.0,241727.0,,3.26,không có khuyết thiếu,—,—,—,—
fact_order_fulfillment,created_at,timestamp with time zone,thời gian,cột kỹ thuật — không phải đặc trưng,0.0,859,,,,,,,,,không có khuyết thiếu,—,—,—,—
fact_order_fulfillment,updated_at,timestamp with time zone,thời gian,cột kỹ thuật — không phải đặc trưng,0.0,866,,,,,,,,,không có khuyết thiếu,—,—,—,—
fact_order_fulfillment,total_delivered_revenue,numeric,số liên tục,đặc trưng,0.0,69809,-192390060.74,0.0,314848.905,1161173.0,20848389.530000027,112115605583.0,0.4577,66.22,không có khuyết thiếu,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 2902932.5; giá trị lớn nhất vượt 38621.5×
fact_order_fulfillment,total_cancelled_revenue,numeric,số liên tục,đặc trưng,0.0,10189,0.0,0.0,0.0,0.0,3150000.0,4112468888.89,,,không có khuyết thiếu,chuẩn hoá z,—,—,IQR bằng 0 — quá nửa số dòng cùng một giá trị
fact_order_fulfillment,dms_order_code,character varying,văn bản / phân loại,khoá của dòng — không dùng làm đặc trưng,4.54,286418,4.0,,,,,29.0,,,"gộp vào nhóm ""(không rõ)""",—,—,—,—
fact_order_fulfillment,is_erp_deleted,boolean,nhị phân,đặc trưng,0.0,2,,,,,,,,,không có khuyết thiếu,—,nhị phân 0/1,nhị phân 0/1,—
fact_order_fulfillment,erp_deleted_source,character varying,văn bản / phân loại,đặc trưng,99.946,2,6.0,,,,,8.0,,,"khuyết 99.946% — giữ CỜ có/không, đừng điền giá trị",—,nhị phân 0/1,nhị phân 0/1,—
fact_order_lines,salesman_id,bigint,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,731,-1.0,172.0,357.0,540.0,6237.0,6731.0,-0.0054,17.47,không có khuyết thiếu,—,"731 nhóm — gộp nhóm hiếm trước, rồi mã hoá theo nhãn",gộp nhóm hiếm rồi mã hoá theo nhãn,—
fact_order_lines,product_key,bigint,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,855,2.0,1386.0,1945.0,2302.0,2509.0,2542.0,-0.2205,1.29,không có khuyết thiếu,—,"855 nhóm — gộp nhóm hiếm trước, rồi mã hoá theo nhãn",gộp nhóm hiếm rồi mã hoá theo nhãn,—
fact_order_lines,order_date_key,integer,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,556,20250203.0,20250731.0,20251215.0,20260507.0,20260825.0,20260828.0,0.901,1.0,không có khuyết thiếu,—,"556 nhóm — gộp nhóm hiếm trước, rồi mã hoá theo nhãn",gộp nhóm hiếm rồi mã hoá theo nhãn,—
fact_order_lines,store_key,bigint,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,19755,-1.0,93520.0,99070.0,108228.0,226679.0,426084.0,0.2453,2.29,không có khuyết thiếu,—,"19755 nhóm — gộp nhóm hiếm trước, rồi mã hoá theo nhãn",gộp nhóm hiếm rồi mã hoá theo nhãn,—
fact_order_lines,distributor_key,bigint,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,27,-1.0,21.0,21.0,21.0,2597.0,2610.0,,123.67,không có khuyết thiếu,—,"mã hoá theo nhãn (target encoding), 27 nhóm — tính trong từng fold",mã hoá theo nhãn (target encoding),—
fact_order_lines,chain_key,bigint,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,45.26,21,2.0,26.0,30.0,30.0,34.0,7334.0,-1.0,1.13,"khuyết 45.26% — gộp vào nhóm ""(không rõ)"" VÀ thêm cờ khuyết",—,"mã hoá theo nhãn (target encoding), 21 nhóm — tính trong từng fold",mã hoá theo nhãn (target encoding),—
fact_order_lines,visit_key,bigint,số rời rạc,BỎ — rỗng hoàn toàn,100.0,0,,,,,,,,,bỏ cột,—,—,—,—
fact_order_lines,line_status_key,integer,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,8,1.0,2.0,5.0,5.0,8.0,9.0,-1.0,1.6,không có khuyết thiếu,—,one-hot (8 nhóm),one-hot,—
fact_order_lines,sub_inventory_key,bigint,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,48,-1.0,-1.0,-1.0,102.0,141.0,186.0,1.0,,không có khuyết thiếu,—,"mã hoá theo nhãn (target encoding), 48 nhóm — tính trong từng fold",mã hoá theo nhãn (target encoding),—
fact_order_lines,warehouse_key,bigint,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,35,-1.0,2.0,5.0,6.0,28.0,37.0,-0.5,5.6,không có khuyết thiếu,—,"mã hoá theo nhãn (target encoding), 35 nhóm — tính trong từng fold",mã hoá theo nhãn (target encoding),—
fact_order_lines,delivery_type_key,integer,số rời rạc,BỎ — hằng số,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,không có khuyết thiếu,—,—,—,—
fact_order_lines,order_type_key,integer,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,13,-1.0,-1.0,-1.0,1.0,5.0,12.0,1.0,,không có khuyết thiếu,—,one-hot (13 nhóm),one-hot,—
fact_order_lines,delivery_date_key,integer,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,65.969,486,20250401.0,20251028.0,20260526.0,20260708.0,20260826.0,20260828.0,-0.9624,1.0,"khuyết 65.969% — giữ CỜ có/không, đừng điền giá trị",—,"486 nhóm — gộp nhóm hiếm trước, rồi mã hoá theo nhãn",gộp nhóm hiếm rồi mã hoá theo nhãn,—
fact_order_lines,order_source,character varying,văn bản / phân loại,đặc trưng,0.0,2,3.0,,,,,3.0,,,không có khuyết thiếu,—,nhị phân 0/1,nhị phân 0/1,—
fact_order_lines,order_timestamp,timestamp without time zone,thời gian,thời gian — dẫn xuất đặc trưng,0.0,127099,,,,,,,,,không có khuyết thiếu,—,—,—,—
fact_order_lines,raw_created_at,timestamp without time zone,thời gian,thời gian — dẫn xuất đặc trưng,61.666,12057,,,,,,,,,"khuyết 61.666% — giữ CỜ có/không, đừng điền giá trị",—,—,—,—
fact_order_lines,delivery_date,timestamp without time zone,thời gian,thời gian — dẫn xuất đặc trưng,65.969,25944,,,,,,,,,"khuyết 65.969% — giữ CỜ có/không, đừng điền giá trị",—,—,—,—
fact_order_lines,schedule_ship_date,timestamp without time zone,thời gian,thời gian — dẫn xuất đặc trưng,50.221,26646,,,,,,,,,"khuyết 50.221% — gộp vào nhóm ""(không rõ)"" VÀ thêm cờ khuyết",—,—,—,—
fact_order_lines,sales_qty,numeric,số liên tục,đặc trưng,0.0,985,-755762.0,10.0,24.0,30.0,552.0,4363232.0,-0.4,23.0,không có khuyết thiếu,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 60.0; giá trị lớn nhất vượt 72720.5×
fact_order_lines,shipped_qty,numeric,số liên tục,đặc trưng,0.0,937,-3600.0,7.0,20.0,25.0,500.0,4363232.0,-0.4444,25.0,không có khuyết thiếu,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 52.0; giá trị lớn nhất vượt 83908.3×
fact_order_lines,cancelled_qty,numeric,số liên tục,đặc trưng,0.0,281,-1440.0,0.0,0.0,0.0,48.0,240000.0,,,không có khuyết thiếu,chuẩn hoá z,—,—,IQR bằng 0 — quá nửa số dòng cùng một giá trị
fact_order_lines,vat_percent,numeric,số rời rạc,đặc trưng,0.0,15,0.0,0.08,0.08,0.08,0.1,0.68,,1.25,không có khuyết thiếu,chuẩn hoá z,one-hot (15 nhóm),one-hot,IQR bằng 0 — quá nửa số dòng cùng một giá trị
fact_order_lines,unit_price_before_vat,numeric,số liên tục,đặc trưng,0.0,1572,-0.9259,6800.0,14545.0,23000.0,315000.0,1930000.0,0.0438,21.66,không có khuyết thiếu,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 47300.0; giá trị lớn nhất vượt 40.8×
fact_order_lines,unit_price_after_discount_before_vat,numeric,số liên tục,đặc trưng,0.0,4820,-81647.25,6334.85,13742.1667,21818.0,315000.0,1930000.0,0.0432,22.92,không có khuyết thiếu,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 45042.72; giá trị lớn nhất vượt 42.8×
fact_order_lines,unit_price_after_discount_after_vat,numeric,số liên tục,đặc trưng,0.0,5970,-88179.0,6841.638,14841.5417,23563.44,340200.0,2084400.0,0.0432,22.92,không có khuyết thiếu,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 48646.14; giá trị lớn nhất vượt 42.8×
fact_order_lines,unit_price,numeric,số liên tục,đặc trưng,0.0,1376,-1.0,7344.0,15708.6,24840.0,340200.0,2084400.0,0.0438,21.66,không có khuyết thiếu,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 51084.0; giá trị lớn nhất vượt 40.8×
fact_order_lines,discount_percent,numeric,số liên tục,đặc trưng,0.0,296,-21.43,0.0,0.0,0.0,36.67,100.0,,,không có khuyết thiếu,chuẩn hoá z,—,—,IQR bằng 0 — quá nửa số dòng cùng một giá trị
fact_order_lines,amount_before_discount_before_vat,numeric,số liên tục,đặc trưng,0.0,9869,-110400000.0,109090.0,288200.0,545450.0,6981600.0,854574912.0,0.1791,24.22,không có khuyết thiếu,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 1199990.0; giá trị lớn nhất vượt 712.2×
fact_order_lines,amount_before_discount,numeric,số liên tục,đặc trưng,0.0,9171,-119232000.0,117817.2,311256.0,589086.0,7540128.0,922940904.96,0.1791,24.22,không có khuyết thiếu,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 1295989.2; giá trị lớn nhất vượt 712.2×
fact_order_lines,discount_amount_before_vat,numeric,số liên tục,đặc trưng,0.0,6682,-38473100.0,0.0,0.0,3819.0,465393.78,754574912.01,1.0,,không có khuyết thiếu,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 9547.5; giá trị lớn nhất vượt 79033.8×
fact_order_lines,discount_amount,numeric,số liên tục,đặc trưng,0.0,6992,-41550948.0,0.0,0.0,4124.2,502625.28,754574911.97,1.0,,không có khuyết thiếu,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 10310.5; giá trị lớn nhất vượt 73185.1×
fact_order_lines,amount_incl_vat,numeric,số liên tục,đặc trưng,0.0,14689,-110885760.0,114534.0,291304.5,565471.0,7257600.0,671760000.0,0.216,24.91,không có khuyết thiếu,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 1241876.5; giá trị lớn nhất vượt 540.9×
fact_order_lines,net_revenue,numeric,số liên tục,đặc trưng,0.0,14121,-102672000.0,106050.0,269453.0,523584.0,6720000.0,622000000.0,0.2173,24.94,không có khuyết thiếu,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 1149885.0; giá trị lớn nhất vượt 540.9×
fact_order_lines,vat_amount,numeric,số liên tục,đặc trưng,0.0,14164,-8213760.0,8484.0,21600.0,41887.0,537600.0,68365993.0,0.2147,24.89,không có khuyết thiếu,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 91991.5; giá trị lớn nhất vượt 743.2×
fact_order_lines,is_return,boolean,nhị phân,đặc trưng,0.0,2,,,,,,,,,không có khuyết thiếu,—,nhị phân 0/1,nhị phân 0/1,—
fact_order_lines,is_free_order,boolean,nhị phân,đặc trưng,0.0,2,,,,,,,,,không có khuyết thiếu,—,nhị phân 0/1,nhị phân 0/1,—
fact_order_lines,order_line_type,character varying,văn bản / phân loại,đặc trưng,61.666,6,3.0,,,,,7.0,,,"khuyết 61.666% — giữ CỜ có/không, đừng điền giá trị",—,one-hot (6 nhóm),one-hot,—
fact_order_lines,order_code,character varying,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,127932,5.0,,,,,29.0,,,không có khuyết thiếu,—,"127932 nhóm — gộp nhóm hiếm trước, rồi mã hoá theo nhãn",gộp nhóm hiếm rồi mã hoá theo nhãn,—
fact_order_lines,ora_order_no,character varying,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,78.365,27830,6.0,,,,,6.0,,,"khuyết 78.365% — giữ CỜ có/không, đừng điền giá trị",—,"27830 nhóm — gộp nhóm hiếm trước, rồi mã hoá theo nhãn",gộp nhóm hiếm rồi mã hoá theo nhãn,—
fact_order_lines,invoice_no,character varying,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,83.571,21575,21.0,,,,,21.0,,,"khuyết 83.571% — giữ CỜ có/không, đừng điền giá trị",—,"21575 nhóm — gộp nhóm hiếm trước, rồi mã hoá theo nhãn",gộp nhóm hiếm rồi mã hoá theo nhãn,—
